Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 79.2% | 000352640 |    0.0314973  |          | 5.967e+04|          |            |            |  2.507e-02 | 5.792e-03 |   3.834e-04  |  3.524e+05  |    4.572e+05   
 79.3% | 000353280 |    0.0529118  | 5.483e+04| 5.904e+04|          |  2.094e-02 |  5.303e-03 |  3.460e-03 | 6.323e-03 |   2.032e-02  |  2.069e+05  |    4.571e+05   
 79.5% | 000353920 |    0.0312895  |          | 5.955e+04|          |            |            |  2.496e-02 | 5.683e-03 |   3.585e-04  |  3.450e+05  |    4.571e+05   
 79.6% | 000354560 |    0.0520004  | 5.283e+04| 5.839e+04|          |  2.043e-02 |  6.347e-03 |  3.435e-03 | 6.915e-03 |   1.936e-02  |  2.047e+05  |    4.570e+05   
 79.7% | 000355200 |    0.0298633  |          | 5.855e+04|          |            |            |  2.332e-02 | 5.913e-03 |   3.636e-04  |  3.515e+05  |    4.569e+05   
 79.9% | 000355840 |    0.0514367  | 5.300e+04| 5.896e+04|          |  2.094e-02 |  5.347e-03 |  3.484e-03 | 6.127e-03 |   1.902e-02  |  2.012e+05  |    4.568e+05   
 80.0% | 000356480 |    0.0293858  |          | 5.903e+04|          |            |            |  2.292e-02 | 5.880e-03 |   3.167e-04  |  3.472e+05  |    4.568e+05   
 80.2% | 000357120 |    0.0505372  | 5.217e+04| 5.893e+04|          |  2.037e-02 |  6.314e-03 |  3.247e-03 | 7.023e-03 |   1.805e-02  |  1.990e+05  |    4.567e+05   
 80.3% | 000357760 |    0.0285569  |          | 5.817e+04|          |            |            |  2.103e-02 | 5.965e-03 |   1.312e-03  |  3.471e+05  |    4.567e+05   
 80.5% | 000358400 |    0.0495251  | 5.268e+04| 5.721e+04|          |  2.059e-02 |  5.400e-03 |  3.271e-03 | 5.268e-03 |   1.855e-02  |  1.972e+05  |    4.566e+05   
 80.6% | 000359040 |    0.0276379  |          | 6.020e+04|          |            |            |  2.064e-02 | 6.343e-03 |   3.752e-04  |  3.483e+05  |    4.566e+05   
 80.7% | 000359680 |    0.0487218  | 5.185e+04| 5.861e+04|          |  2.016e-02 |  6.334e-03 |  3.248e-03 | 6.498e-03 |   1.696e-02  |  1.947e+05  |    4.565e+05   
 80.9% | 000360320 |    0.0275306  |          | 5.847e+04|          |            |            |  1.999e-02 | 6.364e-03 |   9.290e-04  |  3.394e+05  |    4.564e+05   
 81.0% | 000360960 |    0.0478037  | 5.183e+04| 5.880e+04|          |  2.052e-02 |  5.207e-03 |  3.186e-03 | 5.447e-03 |   1.680e-02  |  1.925e+05  |    4.563e+05   
 81.2% | 000361600 |    0.0264460  |          | 6.009e+04|          |            |            |  2.029e-02 | 5.535e-03 |   3.015e-04  |  3.428e+05  |    4.563e+05   
 81.3% | 000362240 |    0.0473004  | 5.083e+04| 5.904e+04|          |  2.011e-02 |  6.331e-03 |  3.147e-03 | 6.553e-03 |   1.566e-02  |  1.888e+05  |    4.562e+05   
 81.5% | 000362880 |    0.0264115  |          | 5.797e+04|          |            |            |  2.046e-02 | 5.421e-03 |   2.900e-04  |  3.329e+05  |    4.562e+05   
 81.6% | 000363520 |    0.0469173  | 5.114e+04| 5.812e+04|          |  2.049e-02 |  5.260e-03 |  3.138e-03 | 5.576e-03 |   1.587e-02  |  1.845e+05  |    4.561e+05   
 81.8% | 000364160 |    0.0257725  |          | 5.988e+04|          |            |            |  1.994e-02 | 5.262e-03 |   3.024e-04  |  3.307e+05  |    4.561e+05   
 81.9% | 000364800 |    0.0455578  | 5.050e+04| 5.854e+04|          |  2.008e-02 |  6.286e-03 |  3.055e-03 | 5.795e-03 |   1.479e-02  |  1.842e+05  |    4.560e+05   
 82.0% | 000365440 |    0.0258005  |          | 5.847e+04|          |            |            |  1.973e-02 | 5.518e-03 |   2.938e-04  |  3.201e+05  |    4.559e+05   
 82.2% | 000366080 |    0.0455052  | 5.157e+04| 5.796e+04|          |  2.040e-02 |  5.319e-03 |  3.020e-03 | 5.330e-03 |   1.490e-02  |  1.786e+05  |    4.558e+05   
 82.3% | 000366720 |    0.0247412  |          | 5.869e+04|          |            |            |  1.886e-02 | 5.278e-03 |   3.384e-04  |  3.232e+05  |    4.558e+05   
 82.5% | 000367360 |    0.0446131  | 5.174e+04| 5.767e+04|          |  1.991e-02 |  6.296e-03 |  2.874e-03 | 5.906e-03 |   1.412e-02  |  1.764e+05  |    4.557e+05   
 82.6% | 000368000 |    0.0239692  |          | 5.920e+04|          |            |            |  1.830e-02 | 5.134e-03 |   2.909e-04  |  3.229e+05  |    4.557e+05   
 82.8% | 000368640 |    0.0440318  | 5.110e+04| 5.806e+04|          |  2.036e-02 |  5.364e-03 |  2.946e-03 | 5.101e-03 |   1.381e-02  |  1.729e+05  |    4.556e+05   
 82.9% | 000369280 |    0.0240309  |          | 5.943e+04|          |            |            |  1.843e-02 | 5.002e-03 |   3.293e-04  |  3.116e+05  |    4.556e+05   
 83.0% | 000369920 |    0.0435283  | 5.008e+04| 5.750e+04|          |  1.988e-02 |  6.238e-03 |  2.785e-03 | 5.948e-03 |   1.308e-02  |  1.691e+05  |    4.555e+05   
 83.2% | 000370560 |    0.0224158  |          | 5.834e+04|          |            |            |  1.681e-02 | 5.022e-03 |   3.149e-04  |  3.229e+05  |    4.555e+05   
 83.3% | 000371200 |    0.0427708  | 5.050e+04| 5.722e+04|          |  2.027e-02 |  5.300e-03 |  2.830e-03 | 4.766e-03 |   1.308e-02  |  1.664e+05  |    4.554e+05   
 83.5% | 000371840 |    0.0220659  |          | 5.869e+04|          |            |            |  1.646e-02 | 5.059e-03 |   2.640e-04  |  3.170e+05  |    4.553e+05   
 83.6% | 000372480 |    0.0419373  | 4.947e+04| 5.678e+04|          |  1.981e-02 |  6.283e-03 |  2.687e-03 | 5.363e-03 |   1.226e-02  |  1.639e+05  |    4.552e+05   
 83.8% | 000373120 |    0.0211771  |          | 5.867e+04|          |            |            |  1.573e-02 | 4.860e-03 |   2.922e-04  |  3.189e+05  |    4.552e+05   
 83.9% | 000373760 |    0.0418126  | 5.023e+04| 5.675e+04|          |  2.024e-02 |  5.338e-03 |  2.683e-03 | 4.906e-03 |   1.221e-02  |  1.587e+05  |    4.551e+05   
 84.1% | 000374400 |    0.0207037  |          | 5.859e+04|          |            |            |  1.508e-02 | 5.061e-03 |   2.657e-04  |  3.148e+05  |    4.551e+05   
 84.2% | 000375040 |    0.0404123  | 4.857e+04| 5.615e+04|          |  1.979e-02 |  6.204e-03 |  2.593e-03 | 4.766e-03 |   1.149e-02  |  1.584e+05  |    4.550e+05   
 84.3% | 000375680 |    0.0194260  |          | 5.790e+04|          |            |            |  1.393e-02 | 4.758e-03 |   4.658e-04  |  3.236e+05  |    4.550e+05   
 84.5% | 000376320 |    0.0403340  | 4.879e+04| 5.674e+04|          |  2.029e-02 |  5.274e-03 |  2.594e-03 | 4.364e-03 |   1.130e-02  |  1.530e+05  |    4.549e+05   
 84.6% | 000376960 |    0.0188248  |          | 5.800e+04|          |            |            |  1.305e-02 | 4.731e-03 |   7.639e-04  |  3.219e+05  |    4.549e+05   
 84.8% | 000377600 |    0.0398258  | 4.695e+04| 5.739e+04|          |  1.985e-02 |  6.377e-03 |  2.509e-03 | 5.415e-03 |   1.027e-02  |  1.493e+05  |    4.548e+05   
 84.9% | 000378240 |    0.0182118  |          | 5.774e+04|          |            |            |  1.275e-02 | 4.547e-03 |   6.334e-04  |  3.204e+05  |    4.548e+05   
 85.1% | 000378880 |    0.0391794  | 4.711e+04| 5.603e+04|          |  2.023e-02 |  5.341e-03 |  2.508e-03 | 4.181e-03 |   1.048e-02  |  1.461e+05  |    4.547e+05   
 85.2% | 000379520 |    0.0182659  |          | 5.778e+04|          |            |            |  1.317e-02 | 4.522e-03 |   2.803e-04  |  3.075e+05  |    4.546e+05   
 85.3% | 000380160 |    0.0382119  | 4.284e+04| 5.615e+04|          |  1.976e-02 |  6.375e-03 |  2.417e-03 | 4.579e-03 |   9.664e-03  |  1.442e+05  |    4.545e+05   
 85.5% | 000380800 |    0.0181274  |          | 5.904e+04|          |            |            |  1.339e-02 | 4.249e-03 |   2.382e-04  |  2.980e+05  |    4.545e+05   
 85.6% | 000381440 |    0.0380982  | 4.425e+04| 5.606e+04|          |  2.009e-02 |  5.312e-03 |  2.405e-03 | 4.212e-03 |   9.566e-03  |  1.390e+05  |    4.544e+05   
 85.8% | 000382080 |    0.0181847  |          | 5.885e+04|          |            |            |  1.359e-02 | 4.062e-03 |   2.556e-04  |  2.854e+05  |    4.544e+05   
 85.9% | 000382720 |    0.0373347  | 4.966e+04| 5.542e+04|          |  1.951e-02 |  6.254e-03 |  2.320e-03 | 4.848e-03 |   8.883e-03  |  1.362e+05  |    4.543e+05   
 86.1% | 000383360 |    0.0181645  |          | 5.695e+04|          |            |            |  1.401e-02 | 3.708e-03 |   1.963e-04  |  2.744e+05  |    4.543e+05   
 86.2% | 000384000 |    0.0369325  | 5.025e+04| 5.742e+04|          |  1.985e-02 |  5.270e-03 |  2.367e-03 | 4.519e-03 |   8.416e-03  |  1.322e+05  |    4.542e+05   
 86.4% | 000384640 |    0.0181604  |          | 5.802e+04|          |            |            |  1.398e-02 | 3.701e-03 |   2.117e-04  |  2.633e+05  |    4.542e+05   
 86.5% | 000385280 |    0.0359883  | 4.996e+04| 5.557e+04|          |  1.936e-02 |  6.186e-03 |  2.225e-03 | 4.600e-03 |   8.068e-03  |  1.301e+05  |    4.541e+05   
 86.6% | 000385920 |    0.0185714  |          | 5.871e+04|          |            |            |  1.452e-02 | 3.619e-03 |   1.865e-04  |  2.468e+05  |    4.541e+05   
 86.8% | 000386560 |    0.0357188  | 4.998e+04| 5.422e+04|          |  1.977e-02 |  5.325e-03 |  2.225e-03 | 3.723e-03 |   8.277e-03  |  1.256e+05  |    4.540e+05   
 86.9% | 000387200 |    0.0182723  |          | 5.799e+04|          |            |            |  1.439e-02 | 3.416e-03 |   1.816e-04  |  2.402e+05  |    4.539e+05   
 87.1% | 000387840 |    0.0350045  | 4.896e+04| 5.592e+04|          |  1.921e-02 |  6.162e-03 |  2.126e-03 | 4.725e-03 |   7.227e-03  |  1.227e+05  |    4.538e+05   
 87.2% | 000388480 |    0.0183749  |          | 5.880e+04|          |            |            |  1.453e-02 | 3.414e-03 |   1.794e-04  |  2.286e+05  |    4.538e+05   
 87.4% | 000389120 |    0.0345171  | 4.863e+04| 5.506e+04|          |  1.954e-02 |  5.289e-03 |  2.085e-03 | 3.769e-03 |   7.383e-03  |  1.190e+05  |    4.537e+05   
 87.5% | 000389760 |    0.0184799  |          | 5.921e+04|          |            |            |  1.472e-02 | 3.314e-03 |   1.837e-04  |  2.172e+05  |    4.537e+05   
 87.6% | 000390400 |    0.0339886  | 4.938e+04| 5.650e+04|          |  1.909e-02 |  6.141e-03 |  1.979e-03 | 4.755e-03 |   6.460e-03  |  1.154e+05  |    4.536e+05   
 87.8% | 000391040 |    0.0186625  |          | 5.724e+04|          |            |            |  1.491e-02 | 3.318e-03 |   1.787e-04  |  2.054e+05  |    4.536e+05   
 87.9% | 000391680 |    0.0334969  | 4.894e+04| 5.354e+04|          |  1.939e-02 |  5.445e-03 |  1.987e-03 | 3.533e-03 |   6.878e-03  |  1.118e+05  |    4.535e+05   
 88.1% | 000392320 |    0.0188724  |          | 5.436e+04|          |            |            |  1.503e-02 | 3.430e-03 |   1.526e-04  |  1.937e+05  |    4.534e+05   
 88.2% | 000392960 |    0.0325108  | 4.812e+04| 5.178e+04|          |  1.879e-02 |  6.004e-03 |  1.868e-03 | 3.636e-03 |   6.524e-03  |  1.098e+05  |    4.534e+05   
 88.4% | 000393600 |    0.0190518  |          | 5.497e+04|          |            |            |  1.555e-02 | 3.046e-03 |   1.638e-04  |  1.828e+05  |    4.533e+05   
 88.5% | 000394240 |    0.0320454  | 4.809e+04| 5.329e+04|          |  1.901e-02 |  5.442e-03 |  1.892e-03 | 3.195e-03 |   6.233e-03  |  1.060e+05  |    4.532e+05   
 88.6% | 000394880 |    0.0190024  |          | 5.545e+04|          |            |            |  1.537e-02 | 3.190e-03 |   1.486e-04  |  1.744e+05  |    4.532e+05   
 88.8% | 000395520 |    0.0312575  | 4.870e+04| 5.125e+04|          |  1.854e-02 |  5.856e-03 |  1.801e-03 | 3.451e-03 |   5.766e-03  |  1.034e+05  |    4.531e+05   
 88.9% | 000396160 |    0.0193640  |          | 5.578e+04|          |            |            |  1.590e-02 | 3.072e-03 |   1.495e-04  |  1.626e+05  |    4.531e+05   
 89.1% | 000396800 |    0.0313612  | 4.785e+04| 5.253e+04|          |  1.905e-02 |  5.580e-03 |  1.786e-03 | 3.387e-03 |   5.432e-03  |  9.784e+04  |    4.530e+05   
 89.2% | 000397440 |    0.0190560  |          | 5.765e+04|          |            |            |  1.553e-02 | 3.090e-03 |   1.398e-04  |  1.568e+05  |    4.529e+05   
 89.4% | 000398080 |    0.0299616  | 4.841e+04| 5.602e+04|          |  1.843e-02 |  6.083e-03 |  1.700e-03 | 3.745e-03 |   4.388e-03  |  9.712e+04  |    4.528e+05   
 89.5% | 000398720 |    0.0197208  |          | 5.575e+04|          |            |            |  1.650e-02 | 2.830e-03 |   1.386e-04  |  1.436e+05  |    4.528e+05   
 89.7% | 000399360 |    0.0298074  | 4.890e+04| 5.249e+04|          |  1.862e-02 |  5.512e-03 |  1.703e-03 | 3.005e-03 |   4.777e-03  |  9.245e+04  |    4.527e+05   
 89.8% | 000400000 |    0.0195717  |          | 5.653e+04|          |            |            |  1.632e-02 | 2.843e-03 |   1.513e-04  |  1.369e+05  |    4.527e+05   
 89.9% | 000400640 |    0.0290758  | 4.862e+04| 5.687e+04|          |  1.814e-02 |  5.833e-03 |  1.618e-03 | 3.904e-03 |   3.727e-03  |  8.962e+04  |    4.526e+05   
 90.1% | 000401280 |    0.0202692  |          | 5.656e+04|          |            |            |  1.711e-02 | 2.753e-03 |   1.499e-04  |  1.249e+05  |    4.525e+05   
 90.2% | 000401920 |    0.0287302  | 4.950e+04| 5.222e+04|          |  1.861e-02 |  5.553e-03 |  1.594e-03 | 2.644e-03 |   4.197e-03  |  8.563e+04  |    4.525e+05   
 90.4% | 000402560 |    0.0199500  |          | 5.724e+04|          |            |            |  1.669e-02 | 2.854e-03 |   1.348e-04  |  1.197e+05  |    4.524e+05   
 90.5% | 000403200 |    0.0279529  | 4.882e+04| 5.035e+04|          |  1.814e-02 |  5.959e-03 |  1.513e-03 | 2.856e-03 |   3.800e-03  |  8.294e+04  |    4.523e+05   
 90.7% | 000403840 |    0.0202898  |          | 5.575e+04|          |            |            |  1.728e-02 | 2.619e-03 |   1.310e-04  |  1.109e+05  |    4.523e+05   
 90.8% | 000404480 |    0.0279044  | 4.845e+04| 5.421e+04|          |  1.871e-02 |  5.632e-03 |  1.530e-03 | 2.648e-03 |   3.362e-03  |  7.817e+04  |    4.522e+05   
 90.9% | 000405120 |    0.0204649  |          | 5.268e+04|          |            |            |  1.754e-02 | 2.488e-03 |   1.315e-04  |  1.033e+05  |    4.521e+05   
 91.1% | 000405760 |    0.0271592  | 4.615e+04| 5.932e+04|          |  1.818e-02 |  5.909e-03 |  1.450e-03 | 3.410e-03 |   2.464e-03  |  7.541e+04  |    4.521e+05   
 91.2% | 000406400 |    0.0208282  |          | 5.497e+04|          |            |            |  1.789e-02 | 2.518e-03 |   1.163e-04  |  9.521e+04  |    4.520e+05   
 91.4% | 000407040 |    0.0275879  | 4.558e+04| 5.137e+04|          |  1.867e-02 |  5.526e-03 |  1.422e-03 | 2.777e-03 |   3.071e-03  |  6.956e+04  |    4.519e+05   
 91.5% | 000407680 |    0.0201499  |          | 6.157e+04|          |            |            |  1.739e-02 | 2.376e-03 |   1.138e-04  |  9.212e+04  |    4.519e+05   
 91.7% | 000408320 |    0.0258670  | 4.355e+04| 5.602e+04|          |  1.807e-02 |  5.874e-03 |  1.325e-03 | 2.577e-03 |   2.255e-03  |  6.936e+04  |    4.518e+05   
 91.8% | 000408960 |    0.0211888  |          | 6.186e+04|          |            |            |  1.857e-02 | 2.226e-03 |   1.193e-04  |  8.181e+04  |    4.517e+05   
 92.0% | 000409600 |    0.0262761  | 4.341e+04| 5.170e+04|          |  1.854e-02 |  5.482e-03 |  1.334e-03 | 2.226e-03 |   2.524e-03  |  6.370e+04  |    4.517e+05   
 92.1% | 000410240 |    0.0209255  |          | 6.184e+04|          |            |            |  1.815e-02 | 2.398e-03 |   1.109e-04  |  7.718e+04  |    4.516e+05   
 92.2% | 000410880 |    0.0250482  | 4.025e+04| 5.997e+04|          |  1.796e-02 |  5.753e-03 |  1.261e-03 | 2.627e-03 |   1.542e-03  |  6.217e+04  |    4.515e+05   
 92.4% | 000411520 |    0.0214902  |          | 5.199e+04|          |            |            |  1.898e-02 | 2.157e-03 |   1.052e-04  |  6.983e+04  |    4.515e+05   
 92.5% | 000412160 |    0.0251176  | 4.009e+04| 6.000e+04|          |  1.852e-02 |  5.506e-03 |  1.272e-03 | 2.164e-03 |   1.511e-03  |  5.753e+04  |    4.514e+05   
 92.7% | 000412800 |    0.0213814  |          | 6.422e+04|          |            |            |  1.891e-02 | 2.073e-03 |   1.010e-04  |  6.504e+04  |    4.513e+05   
 92.8% | 000413440 |    0.0243774  | 4.611e+04| 6.407e+04|          |  1.803e-02 |  5.869e-03 |  1.179e-03 | 2.515e-03 |   1.056e-03  |  5.485e+04  |    4.512e+05   
 93.0% | 000414080 |    0.0218283  |          | 5.924e+04|          |            |            |  1.943e-02 | 2.022e-03 |   1.115e-04  |  5.885e+04  |    4.512e+05   
 93.1% | 000414720 |    0.0244625  | 4.660e+04| 6.170e+04|          |  1.845e-02 |  5.476e-03 |  1.148e-03 | 2.166e-03 |   1.084e-03  |  5.042e+04  |    4.511e+05   
 93.2% | 000415360 |    0.0213958  |          | 6.444e+04|          |            |            |  1.905e-02 | 1.944e-03 |   1.055e-04  |  5.529e+04  |    4.510e+05   
 93.4% | 000416000 |    0.0236937  | 4.511e+04| 5.876e+04|          |  1.795e-02 |  5.864e-03 |  1.058e-03 | 2.182e-03 |   9.206e-04  |  4.785e+04  |    4.510e+05   
 93.5% | 000416640 |    0.0217913  |          | 6.357e+04|          |            |            |  1.947e-02 | 1.980e-03 |   8.957e-05  |  4.981e+04  |    4.509e+05   
 93.7% | 000417280 |    0.0237739  | 4.581e+04| 5.763e+04|          |  1.841e-02 |  5.473e-03 |  1.056e-03 | 1.854e-03 |   8.476e-04  |  4.367e+04  |    4.508e+05   
 93.8% | 000417920 |    0.0213595  |          | 6.365e+04|          |            |            |  1.930e-02 | 1.681e-03 |   9.457e-05  |  4.645e+04  |    4.508e+05   
 94.0% | 000418560 |    0.0229412  | 4.369e+04| 5.893e+04|          |  1.785e-02 |  5.838e-03 |  9.737e-04 | 1.994e-03 |   5.266e-04  |  4.128e+04  |    4.507e+05   
 94.1% | 000419200 |    0.0216827  |          | 6.745e+04|          |            |            |  1.970e-02 | 1.625e-03 |   8.578e-05  |  4.165e+04  |    4.506e+05   
 94.3% | 000419840 |    0.0231439  | 4.426e+04| 5.797e+04|          |  1.837e-02 |  5.528e-03 |  9.758e-04 | 1.655e-03 |   5.440e-04  |  3.716e+04  |    4.505e+05   
 94.4% | 000420480 |    0.0215510  |          | 6.587e+04|          |            |            |  1.946e-02 | 1.716e-03 |   7.442e-05  |  3.796e+04  |    4.505e+05   
 94.5% | 000421120 |    0.0223511  | 3.982e+04| 5.544e+04|          |  1.785e-02 |  5.934e-03 |  9.143e-04 | 1.698e-03 |   3.015e-04  |  3.477e+04  |    4.504e+05   
 94.7% | 000421760 |    0.0220144  |          | 6.074e+04|          |            |            |  2.004e-02 | 1.638e-03 |   7.797e-05  |  3.349e+04  |    4.503e+05   
 94.8% | 000422400 |    0.0224685  | 4.081e+04| 5.945e+04|          |  1.833e-02 |  5.467e-03 |  8.802e-04 | 1.460e-03 |   1.966e-04  |  3.109e+04  |    4.503e+05   
 95.0% | 000423040 |    0.0215560  |          | 6.895e+04|          |            |            |  1.973e-02 | 1.483e-03 |   7.421e-05  |  3.065e+04  |    4.502e+05   
 95.1% | 000423680 |    0.0218882  | 4.144e+04| 5.727e+04|          |  1.778e-02 |  5.858e-03 |  8.025e-04 | 1.660e-03 |   6.758e-05  |  2.851e+04  |    4.501e+05   
 95.3% | 000424320 |    0.0218981  |          | 6.362e+04|          |            |            |  2.004e-02 | 1.531e-03 |   6.853e-05  |  2.687e+04  |    4.500e+05   
 95.4% | 000424960 |    0.0221795  | 4.239e+04| 5.661e+04|          |  1.841e-02 |  5.500e-03 |  7.974e-04 | 1.236e-03 |   1.448e-04  |  2.497e+04  |    4.500e+05   
 95.5% | 000425600 |    0.0214833  |          | 6.660e+04|          |            |            |  1.984e-02 | 1.292e-03 |   6.578e-05  |  2.422e+04  |    4.499e+05   
 95.7% | 000426240 |    0.0215878  | 3.950e+04| 5.525e+04|          |  1.790e-02 |  5.913e-03 |  7.202e-04 | 1.314e-03 |   6.109e-05  |  2.259e+04  |    4.498e+05   
 95.8% | 000426880 |    0.0217510  |          | 5.973e+04|          |            |            |  2.017e-02 | 1.256e-03 |   7.063e-05  |  2.098e+04  |    4.498e+05   
 96.0% | 000427520 |    0.0217699  | 3.897e+04| 5.556e+04|          |  1.821e-02 |  5.477e-03 |  7.153e-04 | 1.174e-03 |   1.116e-04  |  1.956e+04  |    4.497e+05   
 96.1% | 000428160 |    0.0211365  |          | 5.947e+04|          |            |            |  1.957e-02 | 1.226e-03 |   5.700e-05  |  1.876e+04  |    4.496e+05   
 96.3% | 000428800 |    0.0210995  | 4.324e+04| 5.520e+04|          |  1.769e-02 |  5.836e-03 |  6.307e-04 | 1.154e-03 |   6.430e-05  |  1.745e+04  |    4.496e+05   
 96.4% | 000429440 |    0.0214106  |          | 5.876e+04|          |            |            |  1.990e-02 | 1.183e-03 |   5.924e-05  |  1.592e+04  |    4.495e+05   
 96.6% | 000430080 |    0.0210726  | 4.181e+04| 5.728e+04|          |  1.790e-02 |  5.506e-03 |  6.252e-04 | 8.721e-04 |   1.010e-04  |  1.494e+04  |    4.494e+05   
 96.7% | 000430720 |    0.0205675  |          | 5.482e+04|          |            |            |  1.917e-02 | 1.056e-03 |   5.221e-05  |  1.408e+04  |    4.493e+05   
 96.8% | 000431360 |    0.0205622  | 3.365e+04| 5.349e+04|          |  1.739e-02 |  5.595e-03 |  5.419e-04 | 1.032e-03 |   6.154e-05  |  1.291e+04  |    4.493e+05   
 97.0% | 000432000 |    0.0207590  |          | 5.370e+04|          |            |            |  1.945e-02 | 9.998e-04 |   5.120e-05  |  1.168e+04  |    4.492e+05   
 97.1% | 000432640 |    0.0208497  | 3.522e+04| 5.016e+04|          |  1.791e-02 |  5.515e-03 |  5.423e-04 | 7.051e-04 |   1.526e-04  |  1.057e+04  |    4.491e+05   
 97.3% | 000433280 |    0.0202701  |          | 5.342e+04|          |            |            |  1.904e-02 | 9.214e-04 |   4.690e-05  |  9.837e+03  |    4.491e+05   
 97.4% | 000433920 |    0.0202033  | 3.840e+04| 5.464e+04|          |  1.739e-02 |  5.697e-03 |  4.454e-04 | 7.931e-04 |   5.066e-05  |  8.883e+03  |    4.490e+05   
 97.6% | 000434560 |    0.0204877  |          | 5.409e+04|          |            |            |  1.934e-02 | 8.324e-04 |   4.413e-05  |  7.839e+03  |    4.489e+05   
 97.7% | 000435200 |    0.0204458  | 3.924e+04| 5.426e+04|          |  1.782e-02 |  5.531e-03 |  4.478e-04 | 5.581e-04 |   1.010e-04  |  6.983e+03  |    4.489e+05   
 97.8% | 000435840 |    0.0197902  |          | 5.118e+04|          |            |            |  1.874e-02 | 7.096e-04 |   4.465e-05  |  6.367e+03  |    4.488e+05   
 98.0% | 000436480 |    0.0197841  | 3.041e+04| 5.107e+04|          |  1.723e-02 |  5.623e-03 |  3.671e-04 | 6.574e-04 |   4.515e-05  |  5.574e+03  |    4.487e+05   
 98.1% | 000437120 |    0.0201164  |          | 5.025e+04|          |            |            |  1.911e-02 | 6.979e-04 |   4.146e-05  |  4.752e+03  |    4.487e+05   
 98.3% | 000437760 |    0.0201092  | 3.030e+04| 4.863e+04|          |  1.774e-02 |  5.507e-03 |  3.640e-04 | 4.340e-04 |   5.879e-05  |  4.076e+03  |    4.486e+05   
 98.4% | 000438400 |    0.0194664  |          | 4.053e+04|          |            |            |  1.854e-02 | 6.152e-04 |   3.661e-05  |  3.564e+03  |    4.485e+05   
 98.6% | 000439040 |    0.0193971  | 2.897e+04| 4.359e+04|          |  1.711e-02 |  5.516e-03 |  2.768e-04 | 4.951e-04 |   4.076e-05  |  2.982e+03  |    4.485e+05   
 98.7% | 000439680 |    0.0197007  |          | 4.089e+04|          |            |            |  1.880e-02 | 5.950e-04 |   3.678e-05  |  2.404e+03  |    4.484e+05   
 98.9% | 000440320 |    0.0203349  | 3.003e+04| 4.032e+04|          |  1.825e-02 |  5.515e-03 |  2.731e-04 | 2.824e-04 |   4.750e-05  |  1.865e+03  |    4.483e+05   
 99.0% | 000440960 |    0.0195784  |          | 3.512e+04|          |            |            |  1.879e-02 | 4.893e-04 |   2.942e-05  |  1.508e+03  |    4.483e+05   
 99.1% | 000441600 |    0.0197260  | 1.834e+04| 3.256e+04|          |  1.771e-02 |  6.510e-03 |  1.992e-04 | 3.367e-04 |   3.600e-05  |  1.125e+03  |    4.482e+05   
 99.3% | 000442240 |    0.0196897  |          | 3.288e+04|          |            |            |  1.900e-02 | 3.918e-04 |   3.027e-05  |  8.076e+02  |    4.481e+05   
 99.4% | 000442880 |    0.0192394  | 1.829e+04| 2.318e+04|          |  1.740e-02 |  5.652e-03 |  1.986e-04 | 1.417e-04 |   3.598e-05  |  5.540e+02  |    4.481e+05   
 99.6% | 000443520 |    0.0176017  |          | 0.000e+00|          |            |            |  1.696e-02 | 3.818e-04 |   3.034e-05  |  3.673e+02  |    4.480e+05   
 99.7% | 000444160 |    0.0185281  | 0.000e+00| 0.000e+00|          |  1.690e-02 |  1.649e-02 |  1.036e-04 | 2.264e-04 |   3.044e-05  |  1.792e+02  |    4.479e+05   
 99.9% | 000444800 |    0.0163813  |          | 0.000e+00|          |            |            |  1.595e-02 | 1.690e-04 |   3.094e-05  |  7.464e+01  |    4.479e+05   
Final Score:    4.4715e+05 GFLOPS 
Residual value = 0.000037950311707 (0x3f03e59ac7ffe9d9)
Residual Check: PASSED 
