Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 79.2% | 000352640 |    0.0312634  |          | 5.767e+04|          |            |            |  4.008e-03 | 5.852e-03 |   2.109e-02  |  3.550e+05  |    4.409e+05   
 79.3% | 000353280 |    0.0534475  | 5.777e+04| 5.774e+04|          |  2.136e-02 |  5.846e-03 |  3.400e-03 | 5.964e-03 |   2.084e-02  |  2.048e+05  |    4.408e+05   
 79.5% | 000353920 |    0.0299570  |          | 5.814e+04|          |            |            |  5.337e-03 | 5.527e-03 |   1.879e-02  |  3.604e+05  |    4.408e+05   
 79.6% | 000354560 |    0.0516182  | 5.595e+04| 5.734e+04|          |  2.058e-02 |  6.353e-03 |  3.329e-03 | 6.027e-03 |   1.984e-02  |  2.063e+05  |    4.407e+05   
 79.7% | 000355200 |    0.0301193  |          | 5.799e+04|          |            |            |  5.045e-03 | 6.200e-03 |   1.859e-02  |  3.485e+05  |    4.407e+05   
 79.9% | 000355840 |    0.0515157  | 5.679e+04| 5.705e+04|          |  2.131e-02 |  5.895e-03 |  3.321e-03 | 5.181e-03 |   1.986e-02  |  2.009e+05  |    4.406e+05   
 80.0% | 000356480 |    0.0287915  |          | 5.795e+04|          |            |            |  6.183e-03 | 5.640e-03 |   1.666e-02  |  3.544e+05  |    4.405e+05   
 80.2% | 000357120 |    0.0501057  | 5.573e+04| 5.732e+04|          |  2.050e-02 |  6.361e-03 |  3.214e-03 | 5.947e-03 |   1.863e-02  |  2.007e+05  |    4.405e+05   
 80.3% | 000357760 |    0.0285090  |          | 5.771e+04|          |            |            |  5.932e-03 | 5.820e-03 |   1.649e-02  |  3.477e+05  |    4.404e+05   
 80.5% | 000358400 |    0.0497375  | 5.509e+04| 5.775e+04|          |  2.102e-02 |  5.884e-03 |  3.216e-03 | 5.287e-03 |   1.837e-02  |  1.964e+05  |    4.403e+05   
 80.6% | 000359040 |    0.0274502  |          | 5.840e+04|          |            |            |  7.168e-03 | 5.636e-03 |   1.434e-02  |  3.507e+05  |    4.403e+05   
 80.7% | 000359680 |    0.0485527  | 5.476e+04| 5.758e+04|          |  2.032e-02 |  6.336e-03 |  3.117e-03 | 5.904e-03 |   1.739e-02  |  1.953e+05  |    4.402e+05   
 80.9% | 000360320 |    0.0278170  |          | 5.830e+04|          |            |            |  6.937e-03 | 6.627e-03 |   1.397e-02  |  3.359e+05  |    4.402e+05   
 81.0% | 000360960 |    0.0481653  | 5.435e+04| 5.810e+04|          |  2.104e-02 |  5.801e-03 |  3.138e-03 | 5.109e-03 |   1.704e-02  |  1.911e+05  |    4.401e+05   
 81.2% | 000361600 |    0.0259172  |          | 5.780e+04|          |            |            |  8.387e-03 | 5.201e-03 |   1.205e-02  |  3.498e+05  |    4.401e+05   
 81.3% | 000362240 |    0.0471710  | 5.496e+04| 5.785e+04|          |  2.031e-02 |  6.425e-03 |  3.031e-03 | 5.903e-03 |   1.611e-02  |  1.893e+05  |    4.400e+05   
 81.5% | 000362880 |    0.0255815  |          | 5.816e+04|          |            |            |  8.127e-03 | 5.553e-03 |   1.163e-02  |  3.437e+05  |    4.400e+05   
 81.6% | 000363520 |    0.0470640  | 5.527e+04| 5.710e+04|          |  2.097e-02 |  5.764e-03 |  2.973e-03 | 4.969e-03 |   1.634e-02  |  1.839e+05  |    4.399e+05   
 81.8% | 000364160 |    0.0246651  |          | 5.827e+04|          |            |            |  9.352e-03 | 5.272e-03 |   9.749e-03  |  3.455e+05  |    4.399e+05   
 81.9% | 000364800 |    0.0453625  | 5.425e+04| 5.789e+04|          |  2.015e-02 |  6.279e-03 |  2.963e-03 | 5.421e-03 |   1.502e-02  |  1.849e+05  |    4.398e+05   
 82.0% | 000365440 |    0.0246851  |          | 5.831e+04|          |            |            |  9.171e-03 | 5.839e-03 |   9.399e-03  |  3.345e+05  |    4.398e+05   
 82.2% | 000366080 |    0.0458222  | 5.437e+04| 5.672e+04|          |  2.082e-02 |  5.822e-03 |  2.927e-03 | 4.944e-03 |   1.532e-02  |  1.774e+05  |    4.397e+05   
 82.3% | 000366720 |    0.0233860  |          | 5.896e+04|          |            |            |  1.004e-02 | 5.295e-03 |   7.756e-03  |  3.419e+05  |    4.397e+05   
 82.5% | 000367360 |    0.0439932  | 5.319e+04| 5.754e+04|          |  2.003e-02 |  6.220e-03 |  2.857e-03 | 5.175e-03 |   1.413e-02  |  1.788e+05  |    4.396e+05   
 82.6% | 000368000 |    0.0231624  |          | 5.855e+04|          |            |            |  1.031e-02 | 5.537e-03 |   7.045e-03  |  3.341e+05  |    4.396e+05   
 82.8% | 000368640 |    0.0442496  | 5.360e+04| 5.709e+04|          |  2.068e-02 |  5.789e-03 |  2.802e-03 | 4.784e-03 |   1.418e-02  |  1.720e+05  |    4.395e+05   
 82.9% | 000369280 |    0.0222086  |          | 5.783e+04|          |            |            |  1.102e-02 | 4.918e-03 |   5.981e-03  |  3.371e+05  |    4.395e+05   
 83.0% | 000369920 |    0.0427770  | 5.250e+04| 5.698e+04|          |  1.998e-02 |  6.207e-03 |  2.707e-03 | 5.008e-03 |   1.327e-02  |  1.721e+05  |    4.394e+05   
 83.2% | 000370560 |    0.0220158  |          | 5.797e+04|          |            |            |  1.099e-02 | 5.307e-03 |   5.438e-03  |  3.288e+05  |    4.394e+05   
 83.3% | 000371200 |    0.0430249  | 5.275e+04| 5.735e+04|          |  2.076e-02 |  5.867e-03 |  2.708e-03 | 4.607e-03 |   1.316e-02  |  1.654e+05  |    4.393e+05   
 83.5% | 000371840 |    0.0208738  |          | 5.812e+04|          |            |            |  1.191e-02 | 4.805e-03 |   3.875e-03  |  3.351e+05  |    4.393e+05   
 83.6% | 000372480 |    0.0416478  | 5.215e+04| 5.689e+04|          |  1.997e-02 |  6.290e-03 |  2.621e-03 | 4.995e-03 |   1.226e-02  |  1.650e+05  |    4.392e+05   
 83.8% | 000373120 |    0.0209692  |          | 5.759e+04|          |            |            |  1.156e-02 | 5.269e-03 |   3.851e-03  |  3.221e+05  |    4.392e+05   
 83.9% | 000373760 |    0.0417482  | 5.308e+04| 5.817e+04|          |  2.072e-02 |  5.850e-03 |  2.654e-03 | 4.755e-03 |   1.184e-02  |  1.589e+05  |    4.391e+05   
 84.1% | 000374400 |    0.0199003  |          | 5.832e+04|          |            |            |  1.287e-02 | 4.941e-03 |   1.756e-03  |  3.275e+05  |    4.391e+05   
 84.2% | 000375040 |    0.0401707  | 5.140e+04| 5.745e+04|          |  1.999e-02 |  6.271e-03 |  2.523e-03 | 4.657e-03 |   1.121e-02  |  1.594e+05  |    4.390e+05   
 84.3% | 000375680 |    0.0192867  |          | 5.869e+04|          |            |            |  1.241e-02 | 4.828e-03 |   1.751e-03  |  3.259e+05  |    4.390e+05   
 84.5% | 000376320 |    0.0405094  | 5.156e+04| 5.695e+04|          |  2.067e-02 |  5.790e-03 |  2.525e-03 | 4.280e-03 |   1.126e-02  |  1.524e+05  |    4.389e+05   
 84.6% | 000376960 |    0.0184671  |          | 5.891e+04|          |            |            |  1.333e-02 | 4.535e-03 |   2.972e-04  |  3.281e+05  |    4.388e+05   
 84.8% | 000377600 |    0.0392480  | 4.943e+04| 5.818e+04|          |  1.996e-02 |  6.330e-03 |  2.451e-03 | 4.910e-03 |   1.014e-02  |  1.515e+05  |    4.388e+05   
 84.9% | 000378240 |    0.0182989  |          | 5.865e+04|          |            |            |  1.291e-02 | 4.846e-03 |   2.572e-04  |  3.189e+05  |    4.387e+05   
 85.1% | 000378880 |    0.0392613  | 5.008e+04| 5.738e+04|          |  2.066e-02 |  5.865e-03 |  2.471e-03 | 4.133e-03 |   1.023e-02  |  1.458e+05  |    4.387e+05   
 85.2% | 000379520 |    0.0190448  |          | 5.806e+04|          |            |            |  1.402e-02 | 4.440e-03 |   2.813e-04  |  2.949e+05  |    4.386e+05   
 85.3% | 000380160 |    0.0378342  | 4.589e+04| 5.736e+04|          |  1.985e-02 |  6.325e-03 |  2.371e-03 | 4.395e-03 |   9.438e-03  |  1.456e+05  |    4.386e+05   
 85.5% | 000380800 |    0.0181923  |          | 5.868e+04|          |            |            |  1.353e-02 | 4.094e-03 |   2.453e-04  |  2.969e+05  |    4.385e+05   
 85.6% | 000381440 |    0.0379520  | 4.640e+04| 5.785e+04|          |  2.046e-02 |  5.836e-03 |  2.380e-03 | 4.091e-03 |   9.212e-03  |  1.395e+05  |    4.385e+05   
 85.8% | 000382080 |    0.0190627  |          | 5.876e+04|          |            |            |  1.465e-02 | 3.878e-03 |   2.540e-04  |  2.723e+05  |    4.384e+05   
 85.9% | 000382720 |    0.0370297  | 5.183e+04| 5.642e+04|          |  1.968e-02 |  6.409e-03 |  2.294e-03 | 4.618e-03 |   8.703e-03  |  1.374e+05  |    4.383e+05   
 86.1% | 000383360 |    0.0182804  |          | 5.889e+04|          |            |            |  1.380e-02 | 3.962e-03 |   2.425e-04  |  2.726e+05  |    4.383e+05   
 86.2% | 000384000 |    0.0366703  | 5.179e+04| 5.791e+04|          |  2.025e-02 |  5.844e-03 |  2.208e-03 | 3.996e-03 |   8.448e-03  |  1.331e+05  |    4.382e+05   
 86.4% | 000384640 |    0.0194969  |          | 5.927e+04|          |            |            |  1.525e-02 | 3.745e-03 |   2.070e-04  |  2.453e+05  |    4.382e+05   
 86.5% | 000385280 |    0.0358897  | 4.923e+04| 5.730e+04|          |  1.957e-02 |  6.363e-03 |  2.166e-03 | 4.615e-03 |   7.801e-03  |  1.305e+05  |    4.381e+05   
 86.6% | 000385920 |    0.0185212  |          | 5.897e+04|          |            |            |  1.442e-02 | 3.640e-03 |   1.946e-04  |  2.475e+05  |    4.381e+05   
 86.8% | 000386560 |    0.0356766  | 5.101e+04| 5.704e+04|          |  2.021e-02 |  5.951e-03 |  2.118e-03 | 3.773e-03 |   7.852e-03  |  1.257e+05  |    4.380e+05   
 86.9% | 000387200 |    0.0194139  |          | 5.981e+04|          |            |            |  1.546e-02 | 3.457e-03 |   1.855e-04  |  2.261e+05  |    4.380e+05   
 87.1% | 000387840 |    0.0343049  | 5.057e+04| 5.741e+04|          |  1.941e-02 |  6.344e-03 |  2.002e-03 | 4.101e-03 |   7.092e-03  |  1.252e+05  |    4.379e+05   
 87.2% | 000388480 |    0.0187694  |          | 5.857e+04|          |            |            |  1.487e-02 | 3.428e-03 |   1.877e-04  |  2.238e+05  |    4.379e+05   
 87.4% | 000389120 |    0.0343773  | 5.034e+04| 5.726e+04|          |  2.003e-02 |  5.907e-03 |  2.000e-03 | 3.542e-03 |   7.081e-03  |  1.194e+05  |    4.378e+05   
 87.5% | 000389760 |    0.0198234  |          | 5.961e+04|          |            |            |  1.597e-02 | 3.348e-03 |   1.925e-04  |  2.025e+05  |    4.378e+05   
 87.6% | 000390400 |    0.0335657  | 5.058e+04| 5.666e+04|          |  1.932e-02 |  6.321e-03 |  1.914e-03 | 4.157e-03 |   6.453e-03  |  1.169e+05  |    4.377e+05   
 87.8% | 000391040 |    0.0188320  |          | 5.912e+04|          |            |            |  1.506e-02 | 3.292e-03 |   1.880e-04  |  2.035e+05  |    4.377e+05   
 87.9% | 000391680 |    0.0333198  | 4.877e+04| 5.699e+04|          |  1.974e-02 |  5.992e-03 |  1.910e-03 | 3.554e-03 |   6.387e-03  |  1.124e+05  |    4.376e+05   
 88.1% | 000392320 |    0.0201230  |          | 6.120e+04|          |            |            |  1.619e-02 | 3.481e-03 |   1.559e-04  |  1.817e+05  |    4.375e+05   
 88.2% | 000392960 |    0.0321237  | 4.969e+04| 5.669e+04|          |  1.904e-02 |  6.267e-03 |  1.823e-03 | 3.817e-03 |   5.747e-03  |  1.111e+05  |    4.375e+05   
 88.4% | 000393600 |    0.0190625  |          | 5.890e+04|          |            |            |  1.558e-02 | 3.042e-03 |   1.695e-04  |  1.827e+05  |    4.374e+05   
 88.5% | 000394240 |    0.0318219  | 4.969e+04| 5.747e+04|          |  1.942e-02 |  6.065e-03 |  1.825e-03 | 3.221e-03 |   5.656e-03  |  1.068e+05  |    4.373e+05   
 88.6% | 000394880 |    0.0200309  |          | 5.815e+04|          |            |            |  1.635e-02 | 3.245e-03 |   1.520e-04  |  1.654e+05  |    4.373e+05   
 88.8% | 000395520 |    0.0308498  | 4.968e+04| 5.696e+04|          |  1.881e-02 |  6.130e-03 |  1.741e-03 | 3.547e-03 |   5.057e-03  |  1.047e+05  |    4.372e+05   
 88.9% | 000396160 |    0.0194484  |          | 5.844e+04|          |            |            |  1.598e-02 | 3.039e-03 |   1.565e-04  |  1.619e+05  |    4.372e+05   
 89.1% | 000396800 |    0.0308704  | 4.970e+04| 5.745e+04|          |  1.936e-02 |  6.061e-03 |  1.776e-03 | 3.194e-03 |   4.820e-03  |  9.939e+04  |    4.371e+05   
 89.2% | 000397440 |    0.0206416  |          | 6.013e+04|          |            |            |  1.705e-02 | 3.144e-03 |   1.404e-04  |  1.448e+05  |    4.371e+05   
 89.4% | 000398080 |    0.0294761  | 5.035e+04| 5.799e+04|          |  1.868e-02 |  6.346e-03 |  1.656e-03 | 3.257e-03 |   4.213e-03  |  9.872e+04  |    4.370e+05   
 89.5% | 000398720 |    0.0199896  |          | 6.129e+04|          |            |            |  1.673e-02 | 2.847e-03 |   1.482e-04  |  1.417e+05  |    4.369e+05   
 89.7% | 000399360 |    0.0295379  | 4.996e+04| 5.797e+04|          |  1.899e-02 |  6.083e-03 |  1.692e-03 | 2.997e-03 |   4.152e-03  |  9.330e+04  |    4.369e+05   
 89.8% | 000400000 |    0.0206840  |          | 5.987e+04|          |            |            |  1.733e-02 | 2.900e-03 |   1.590e-04  |  1.296e+05  |    4.368e+05   
 89.9% | 000400640 |    0.0289485  | 4.870e+04| 6.239e+04|          |  1.846e-02 |  6.108e-03 |  1.575e-03 | 3.960e-03 |   3.290e-03  |  9.002e+04  |    4.367e+05   
 90.1% | 000401280 |    0.0200676  |          | 6.084e+04|          |            |            |  1.692e-02 | 2.716e-03 |   1.586e-04  |  1.262e+05  |    4.367e+05   
 90.2% | 000401920 |    0.0284791  | 4.909e+04| 6.096e+04|          |  1.904e-02 |  6.117e-03 |  1.616e-03 | 2.813e-03 |   3.354e-03  |  8.638e+04  |    4.366e+05   
 90.4% | 000402560 |    0.0210686  |          | 6.153e+04|          |            |            |  1.779e-02 | 2.835e-03 |   1.361e-04  |  1.134e+05  |    4.366e+05   
 90.5% | 000403200 |    0.0275839  | 4.864e+04| 5.935e+04|          |  1.839e-02 |  6.166e-03 |  1.482e-03 | 3.042e-03 |   3.012e-03  |  8.405e+04  |    4.365e+05   
 90.7% | 000403840 |    0.0203125  |          | 6.048e+04|          |            |            |  1.728e-02 | 2.617e-03 |   1.388e-04  |  1.107e+05  |    4.365e+05   
 90.8% | 000404480 |    0.0278040  | 4.898e+04| 5.951e+04|          |  1.893e-02 |  6.056e-03 |  1.485e-03 | 2.787e-03 |   2.959e-03  |  7.845e+04  |    4.364e+05   
 90.9% | 000405120 |    0.0210879  |          | 5.926e+04|          |            |            |  1.815e-02 | 2.503e-03 |   1.368e-04  |  1.003e+05  |    4.363e+05   
 91.1% | 000405760 |    0.0268158  | 4.743e+04| 6.122e+04|          |  1.838e-02 |  6.058e-03 |  1.402e-03 | 2.999e-03 |   2.404e-03  |  7.637e+04  |    4.363e+05   
 91.2% | 000406400 |    0.0207228  |          | 6.061e+04|          |            |            |  1.778e-02 | 2.552e-03 |   1.213e-04  |  9.569e+04  |    4.362e+05   
 91.4% | 000407040 |    0.0269997  | 4.648e+04| 6.008e+04|          |  1.901e-02 |  6.063e-03 |  1.406e-03 | 2.483e-03 |   2.452e-03  |  7.108e+04  |    4.361e+05   
 91.5% | 000407680 |    0.0215620  |          | 5.640e+04|          |            |            |  1.874e-02 | 2.422e-03 |   1.172e-04  |  8.608e+04  |    4.361e+05   
 91.7% | 000408320 |    0.0261014  | 4.362e+04| 6.103e+04|          |  1.847e-02 |  6.190e-03 |  1.314e-03 | 2.744e-03 |   1.949e-03  |  6.874e+04  |    4.360e+05   
 91.8% | 000408960 |    0.0207918  |          | 6.159e+04|          |            |            |  1.817e-02 | 2.230e-03 |   1.217e-04  |  8.337e+04  |    4.360e+05   
 92.0% | 000409600 |    0.0265156  | 4.406e+04| 6.009e+04|          |  1.893e-02 |  6.060e-03 |  1.309e-03 | 2.654e-03 |   1.989e-03  |  6.312e+04  |    4.359e+05   
 92.1% | 000410240 |    0.0215121  |          | 6.153e+04|          |            |            |  1.867e-02 | 2.440e-03 |   1.108e-04  |  7.507e+04  |    4.358e+05   
 92.2% | 000410880 |    0.0251652  | 4.123e+04| 6.196e+04|          |  1.830e-02 |  6.061e-03 |  1.218e-03 | 2.525e-03 |   1.484e-03  |  6.188e+04  |    4.358e+05   
 92.4% | 000411520 |    0.0211966  |          | 6.097e+04|          |            |            |  1.864e-02 | 2.186e-03 |   1.083e-04  |  7.080e+04  |    4.357e+05   
 92.5% | 000412160 |    0.0255130  | 4.051e+04| 6.165e+04|          |  1.887e-02 |  6.021e-03 |  1.221e-03 | 2.314e-03 |   1.449e-03  |  5.664e+04  |    4.356e+05   
 92.7% | 000412800 |    0.0217454  |          | 6.219e+04|          |            |            |  1.923e-02 | 2.094e-03 |   1.052e-04  |  6.395e+04  |    4.356e+05   
 92.8% | 000413440 |    0.0248842  | 4.798e+04| 6.129e+04|          |  1.835e-02 |  6.153e-03 |  1.137e-03 | 2.673e-03 |   1.133e-03  |  5.373e+04  |    4.355e+05   
 93.0% | 000414080 |    0.0210502  |          | 6.114e+04|          |            |            |  1.866e-02 | 2.015e-03 |   1.092e-04  |  6.103e+04  |    4.354e+05   
 93.1% | 000414720 |    0.0246393  | 4.582e+04| 6.275e+04|          |  1.884e-02 |  6.045e-03 |  1.142e-03 | 1.996e-03 |   1.024e-03  |  5.005e+04  |    4.354e+05   
 93.2% | 000415360 |    0.0221241  |          | 6.023e+04|          |            |            |  1.976e-02 | 1.951e-03 |   1.053e-04  |  5.347e+04  |    4.353e+05   
 93.4% | 000416000 |    0.0239568  | 4.614e+04| 6.026e+04|          |  1.824e-02 |  6.139e-03 |  1.048e-03 | 2.202e-03 |   8.881e-04  |  4.732e+04  |    4.352e+05   
 93.5% | 000416640 |    0.0212868  |          | 6.145e+04|          |            |            |  1.891e-02 | 1.988e-03 |   9.040e-05  |  5.099e+04  |    4.352e+05   
 93.7% | 000417280 |    0.0239468  | 4.727e+04| 5.745e+04|          |  1.874e-02 |  6.009e-03 |  1.046e-03 | 1.685e-03 |   8.681e-04  |  4.336e+04  |    4.351e+05   
 93.8% | 000417920 |    0.0219345  |          | 5.832e+04|          |            |            |  1.983e-02 | 1.722e-03 |   9.668e-05  |  4.523e+04  |    4.350e+05   
 94.0% | 000418560 |    0.0231301  | 4.762e+04| 5.782e+04|          |  1.823e-02 |  6.230e-03 |  9.674e-04 | 1.781e-03 |   5.726e-04  |  4.094e+04  |    4.350e+05   
 94.1% | 000419200 |    0.0213551  |          | 5.875e+04|          |            |            |  1.934e-02 | 1.657e-03 |   8.589e-05  |  4.228e+04  |    4.349e+05   
 94.3% | 000419840 |    0.0233393  | 4.621e+04| 5.866e+04|          |  1.871e-02 |  6.007e-03 |  9.681e-04 | 1.558e-03 |   4.920e-04  |  3.685e+04  |    4.348e+05   
 94.4% | 000420480 |    0.0221629  |          | 5.885e+04|          |            |            |  2.002e-02 | 1.765e-03 |   7.578e-05  |  3.691e+04  |    4.348e+05   
 94.5% | 000421120 |    0.0224646  | 4.506e+04| 6.005e+04|          |  1.816e-02 |  6.197e-03 |  8.790e-04 | 1.649e-03 |   2.050e-04  |  3.459e+04  |    4.347e+05   
 94.7% | 000421760 |    0.0215560  |          | 5.937e+04|          |            |            |  1.959e-02 | 1.622e-03 |   7.980e-05  |  3.420e+04  |    4.346e+05   
 94.8% | 000422400 |    0.0225985  | 4.535e+04| 6.055e+04|          |  1.873e-02 |  6.042e-03 |  8.763e-04 | 1.248e-03 |   1.545e-04  |  3.091e+04  |    4.346e+05   
 95.0% | 000423040 |    0.0222882  |          | 6.052e+04|          |            |            |  2.039e-02 | 1.520e-03 |   7.131e-05  |  2.965e+04  |    4.345e+05   
 95.1% | 000423680 |    0.0220335  | 4.398e+04| 5.870e+04|          |  1.808e-02 |  6.153e-03 |  7.959e-04 | 1.513e-03 |   7.119e-05  |  2.832e+04  |    4.344e+05   
 95.3% | 000424320 |    0.0213697  |          | 5.884e+04|          |            |            |  1.945e-02 | 1.568e-03 |   6.858e-05  |  2.753e+04  |    4.344e+05   
 95.4% | 000424960 |    0.0223469  | 4.390e+04| 6.118e+04|          |  1.869e-02 |  5.947e-03 |  7.939e-04 | 1.169e-03 |   1.234e-04  |  2.478e+04  |    4.343e+05   
 95.5% | 000425600 |    0.0218565  |          | 6.005e+04|          |            |            |  2.017e-02 | 1.329e-03 |   6.410e-05  |  2.380e+04  |    4.342e+05   
 95.7% | 000426240 |    0.0218160  | 4.042e+04| 5.874e+04|          |  1.816e-02 |  6.166e-03 |  7.053e-04 | 1.301e-03 |   6.863e-05  |  2.236e+04  |    4.342e+05   
 95.8% | 000426880 |    0.0213198  |          | 5.761e+04|          |            |            |  1.964e-02 | 1.319e-03 |   6.913e-05  |  2.140e+04  |    4.341e+05   
 96.0% | 000427520 |    0.0221305  | 3.975e+04| 6.002e+04|          |  1.860e-02 |  6.051e-03 |  7.069e-04 | 1.107e-03 |   1.449e-04  |  1.924e+04  |    4.340e+05   
 96.1% | 000428160 |    0.0216283  |          | 5.910e+04|          |            |            |  2.000e-02 | 1.260e-03 |   5.425e-05  |  1.833e+04  |    4.340e+05   
 96.3% | 000428800 |    0.0213544  | 4.232e+04| 5.926e+04|          |  1.798e-02 |  6.084e-03 |  6.291e-04 | 1.108e-03 |   7.482e-05  |  1.724e+04  |    4.339e+05   
 96.4% | 000429440 |    0.0209516  |          | 5.860e+04|          |            |            |  1.939e-02 | 1.228e-03 |   5.796e-05  |  1.627e+04  |    4.339e+05   
 96.6% | 000430080 |    0.0213810  | 4.068e+04| 5.854e+04|          |  1.822e-02 |  5.974e-03 |  6.262e-04 | 8.442e-04 |   1.013e-04  |  1.472e+04  |    4.338e+05   
 96.7% | 000430720 |    0.0210490  |          | 5.596e+04|          |            |            |  1.962e-02 | 1.093e-03 |   5.355e-05  |  1.376e+04  |    4.337e+05   
 96.8% | 000431360 |    0.0208281  | 4.128e+04| 5.440e+04|          |  1.769e-02 |  5.812e-03 |  5.362e-04 | 1.028e-03 |   5.818e-05  |  1.275e+04  |    4.337e+05   
 97.0% | 000432000 |    0.0202048  |          | 5.302e+04|          |            |            |  1.887e-02 | 1.010e-03 |   5.200e-05  |  1.200e+04  |    4.336e+05   
 97.1% | 000432640 |    0.0211263  | 4.014e+04| 5.482e+04|          |  1.825e-02 |  6.027e-03 |  5.344e-04 | 7.042e-04 |   9.269e-05  |  1.043e+04  |    4.335e+05   
 97.3% | 000433280 |    0.0207456  |          | 5.453e+04|          |            |            |  1.945e-02 | 9.414e-04 |   4.776e-05  |  9.611e+03  |    4.335e+05   
 97.4% | 000433920 |    0.0204650  | 4.018e+04| 5.592e+04|          |  1.764e-02 |  5.849e-03 |  4.424e-04 | 7.951e-04 |   5.100e-05  |  8.770e+03  |    4.334e+05   
 97.6% | 000434560 |    0.0199849  |          | 5.526e+04|          |            |            |  1.881e-02 | 8.518e-04 |   4.440e-05  |  8.036e+03  |    4.333e+05   
 97.7% | 000435200 |    0.0207099  | 3.993e+04| 5.421e+04|          |  1.812e-02 |  5.989e-03 |  4.512e-04 | 5.552e-04 |   7.607e-05  |  6.894e+03  |    4.333e+05   
 97.8% | 000435840 |    0.0202733  |          | 5.292e+04|          |            |            |  1.919e-02 | 7.177e-04 |   4.292e-05  |  6.215e+03  |    4.332e+05   
 98.0% | 000436480 |    0.0200742  | 3.208e+04| 5.257e+04|          |  1.749e-02 |  5.789e-03 |  3.698e-04 | 6.775e-04 |   4.347e-05  |  5.493e+03  |    4.331e+05   
 98.1% | 000437120 |    0.0195263  |          | 5.206e+04|          |            |            |  1.851e-02 | 7.073e-04 |   4.051e-05  |  4.895e+03  |    4.331e+05   
 98.3% | 000437760 |    0.0204805  | 3.087e+04| 4.896e+04|          |  1.807e-02 |  5.965e-03 |  3.655e-04 | 4.327e-04 |   6.014e-05  |  4.002e+03  |    4.330e+05   
 98.4% | 000438400 |    0.0201953  |          | 4.193e+04|          |            |            |  1.924e-02 | 6.181e-04 |   3.842e-05  |  3.435e+03  |    4.330e+05   
 98.6% | 000439040 |    0.0196854  | 2.996e+04| 4.399e+04|          |  1.741e-02 |  5.730e-03 |  2.750e-04 | 4.963e-04 |   4.123e-05  |  2.938e+03  |    4.329e+05   
 98.7% | 000439680 |    0.0192188  |          | 4.461e+04|          |            |            |  1.832e-02 | 5.795e-04 |   3.657e-05  |  2.464e+03  |    4.328e+05   
 98.9% | 000440320 |    0.0207370  | 3.265e+04| 4.388e+04|          |  1.863e-02 |  5.892e-03 |  2.742e-04 | 2.870e-04 |   4.824e-05  |  1.829e+03  |    4.328e+05   
 99.0% | 000440960 |    0.0205510  |          | 3.508e+04|          |            |            |  1.972e-02 | 5.088e-04 |   3.145e-05  |  1.437e+03  |    4.327e+05   
 99.1% | 000441600 |    0.0199947  | 1.882e+04| 3.005e+04|          |  1.798e-02 |  6.563e-03 |  1.941e-04 | 3.313e-04 |   3.580e-05  |  1.110e+03  |    4.326e+05   
 99.3% | 000442240 |    0.0194883  |          | 3.054e+04|          |            |            |  1.879e-02 | 3.877e-04 |   2.982e-05  |  8.159e+02  |    4.326e+05   
 99.4% | 000442880 |    0.0195615  | 1.860e+04| 1.955e+04|          |  1.773e-02 |  6.032e-03 |  1.932e-04 | 1.381e-04 |   3.719e-05  |  5.449e+02  |    4.325e+05   
 99.6% | 000443520 |    0.0192366  |          | 0.000e+00|          |            |            |  1.856e-02 | 3.939e-04 |   3.131e-05  |  3.361e+02  |    4.325e+05   
 99.7% | 000444160 |    0.0189155  | 0.000e+00| 0.000e+00|          |  1.729e-02 |  1.684e-02 |  1.023e-04 | 2.271e-04 |   2.921e-05  |  1.755e+02  |    4.324e+05   
 99.9% | 000444800 |    0.0169995  |          | 0.000e+00|          |            |            |  1.657e-02 | 1.587e-04 |   3.192e-05  |  7.193e+01  |    4.323e+05   
Final Score:    4.3166e+05 GFLOPS 
Residual value = 0.000037950311707 (0x3f03e59ac7ffe9d9)
Residual Check: PASSED 
