Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 79.2% | 000352640 |    0.0276553  |          | 6.954e+04|          |            |            |  2.143e-02 | 5.379e-03 |   3.117e-04  |  4.013e+05  |    5.532e+05   
 79.3% | 000353280 |    0.0478753  | 5.482e+04| 6.952e+04|          |  1.977e-02 |  4.458e-03 |  3.421e-03 | 6.051e-03 |   1.676e-02  |  2.287e+05  |    5.530e+05   
 79.5% | 000353920 |    0.0275972  |          | 7.012e+04|          |            |            |  2.141e-02 | 5.437e-03 |   2.874e-04  |  3.912e+05  |    5.530e+05   
 79.6% | 000354560 |    0.0469917  | 5.359e+04| 6.841e+04|          |  1.978e-02 |  5.732e-03 |  3.427e-03 | 5.799e-03 |   1.614e-02  |  2.266e+05  |    5.528e+05   
 79.7% | 000355200 |    0.0269816  |          | 6.971e+04|          |            |            |  2.081e-02 | 5.432e-03 |   2.935e-04  |  3.891e+05  |    5.528e+05   
 79.9% | 000355840 |    0.0459906  | 5.294e+04| 6.918e+04|          |  1.970e-02 |  4.439e-03 |  3.349e-03 | 5.096e-03 |   1.598e-02  |  2.250e+05  |    5.526e+05   
 80.0% | 000356480 |    0.0263521  |          | 7.024e+04|          |            |            |  2.001e-02 | 5.604e-03 |   2.537e-04  |  3.872e+05  |    5.526e+05   
 80.2% | 000357120 |    0.0458426  | 5.296e+04| 6.816e+04|          |  1.973e-02 |  5.791e-03 |  3.239e-03 | 5.747e-03 |   1.527e-02  |  2.194e+05  |    5.525e+05   
 80.3% | 000357760 |    0.0255385  |          | 6.950e+04|          |            |            |  1.957e-02 | 5.297e-03 |   2.552e-04  |  3.881e+05  |    5.524e+05   
 80.5% | 000358400 |    0.0448839  | 5.330e+04| 6.826e+04|          |  1.958e-02 |  4.543e-03 |  3.293e-03 | 5.153e-03 |   1.499e-02  |  2.176e+05  |    5.523e+05   
 80.6% | 000359040 |    0.0246933  |          | 7.055e+04|          |            |            |  1.863e-02 | 5.277e-03 |   3.049e-04  |  3.898e+05  |    5.522e+05   
 80.7% | 000359680 |    0.0443931  | 5.205e+04| 6.792e+04|          |  1.955e-02 |  5.795e-03 |  3.163e-03 | 5.488e-03 |   1.435e-02  |  2.136e+05  |    5.521e+05   
 80.9% | 000360320 |    0.0249218  |          | 6.896e+04|          |            |            |  1.855e-02 | 5.636e-03 |   2.882e-04  |  3.749e+05  |    5.521e+05   
 81.0% | 000360960 |    0.0431216  | 5.222e+04| 7.029e+04|          |  1.948e-02 |  4.423e-03 |  3.150e-03 | 4.934e-03 |   1.370e-02  |  2.135e+05  |    5.519e+05   
 81.2% | 000361600 |    0.0241140  |          | 7.094e+04|          |            |            |  1.805e-02 | 5.339e-03 |   2.397e-04  |  3.760e+05  |    5.519e+05   
 81.3% | 000362240 |    0.0429374  | 5.110e+04| 6.956e+04|          |  1.948e-02 |  5.798e-03 |  3.043e-03 | 5.576e-03 |   1.300e-02  |  2.079e+05  |    5.517e+05   
 81.5% | 000362880 |    0.0244929  |          | 7.051e+04|          |            |            |  1.870e-02 | 5.072e-03 |   2.186e-04  |  3.590e+05  |    5.517e+05   
 81.6% | 000363520 |    0.0418377  | 5.209e+04| 6.970e+04|          |  1.935e-02 |  4.360e-03 |  3.065e-03 | 4.787e-03 |   1.278e-02  |  2.069e+05  |    5.516e+05   
 81.8% | 000364160 |    0.0242856  |          | 7.095e+04|          |            |            |  1.877e-02 | 4.763e-03 |   2.355e-04  |  3.509e+05  |    5.515e+05   
 81.9% | 000364800 |    0.0416421  | 5.165e+04| 6.960e+04|          |  1.948e-02 |  5.792e-03 |  3.079e-03 | 5.283e-03 |   1.198e-02  |  2.015e+05  |    5.514e+05   
 82.0% | 000365440 |    0.0242092  |          | 6.953e+04|          |            |            |  1.839e-02 | 5.129e-03 |   2.269e-04  |  3.411e+05  |    5.513e+05   
 82.2% | 000366080 |    0.0411153  | 5.083e+04| 7.018e+04|          |  1.923e-02 |  4.392e-03 |  3.177e-03 | 5.273e-03 |   1.161e-02  |  1.977e+05  |    5.512e+05   
 82.3% | 000366720 |    0.0235179  |          | 6.960e+04|          |            |            |  1.791e-02 | 4.885e-03 |   2.577e-04  |  3.400e+05  |    5.511e+05   
 82.5% | 000367360 |    0.0403843  | 5.209e+04| 6.921e+04|          |  1.932e-02 |  5.771e-03 |  2.943e-03 | 5.014e-03 |   1.130e-02  |  1.948e+05  |    5.510e+05   
 82.6% | 000368000 |    0.0226390  |          | 7.022e+04|          |            |            |  1.710e-02 | 4.813e-03 |   2.292e-04  |  3.419e+05  |    5.510e+05   
 82.8% | 000368640 |    0.0394873  | 5.226e+04| 6.877e+04|          |  1.910e-02 |  4.336e-03 |  2.951e-03 | 4.393e-03 |   1.121e-02  |  1.928e+05  |    5.508e+05   
 82.9% | 000369280 |    0.0220946  |          | 7.022e+04|          |            |            |  1.674e-02 | 4.671e-03 |   2.433e-04  |  3.389e+05  |    5.508e+05   
 83.0% | 000369920 |    0.0399637  | 5.058e+04| 6.753e+04|          |  1.923e-02 |  5.657e-03 |  2.886e-03 | 5.358e-03 |   1.070e-02  |  1.842e+05  |    5.507e+05   
 83.2% | 000370560 |    0.0211780  |          | 6.843e+04|          |            |            |  1.570e-02 | 4.741e-03 |   2.702e-04  |  3.418e+05  |    5.506e+05   
 83.3% | 000371200 |    0.0386213  | 5.077e+04| 6.985e+04|          |  1.910e-02 |  4.393e-03 |  2.771e-03 | 4.567e-03 |   1.035e-02  |  1.842e+05  |    5.505e+05   
 83.5% | 000371840 |    0.0209921  |          | 6.971e+04|          |            |            |  1.575e-02 | 4.525e-03 |   2.044e-04  |  3.332e+05  |    5.504e+05   
 83.6% | 000372480 |    0.0383192  | 4.999e+04| 6.842e+04|          |  1.914e-02 |  5.686e-03 |  2.751e-03 | 4.945e-03 |   9.669e-03  |  1.794e+05  |    5.503e+05   
 83.8% | 000373120 |    0.0202561  |          | 7.011e+04|          |            |            |  1.528e-02 | 4.317e-03 |   1.993e-04  |  3.334e+05  |    5.503e+05   
 83.9% | 000373760 |    0.0379969  | 5.016e+04| 6.892e+04|          |  1.901e-02 |  4.315e-03 |  2.686e-03 | 4.800e-03 |   9.667e-03  |  1.746e+05  |    5.501e+05   
 84.1% | 000374400 |    0.0202400  |          | 7.027e+04|          |            |            |  1.496e-02 | 4.616e-03 |   2.154e-04  |  3.220e+05  |    5.501e+05   
 84.2% | 000375040 |    0.0375348  | 4.833e+04| 6.666e+04|          |  1.915e-02 |  5.634e-03 |  2.583e-03 | 4.690e-03 |   9.319e-03  |  1.706e+05  |    5.499e+05   
 84.3% | 000375680 |    0.0195007  |          | 6.875e+04|          |            |            |  1.455e-02 | 4.230e-03 |   2.207e-04  |  3.224e+05  |    5.499e+05   
 84.5% | 000376320 |    0.0378197  | 4.838e+04| 6.777e+04|          |  2.043e-02 |  4.329e-03 |  2.532e-03 | 3.984e-03 |   9.070e-03  |  1.632e+05  |    5.498e+05   
 84.6% | 000376960 |    0.0196781  |          | 6.949e+04|          |            |            |  1.493e-02 | 4.066e-03 |   2.160e-04  |  3.079e+05  |    5.497e+05   
 84.8% | 000377600 |    0.0373866  | 4.680e+04| 6.662e+04|          |  2.043e-02 |  6.996e-03 |  2.452e-03 | 4.084e-03 |   8.613e-03  |  1.591e+05  |    5.496e+05   
 84.9% | 000378240 |    0.0217377  |          | 6.928e+04|          |            |            |  1.708e-02 | 4.027e-03 |   1.862e-04  |  2.684e+05  |    5.495e+05   
 85.1% | 000378880 |    0.0355770  | 4.680e+04| 6.838e+04|          |  1.897e-02 |  4.395e-03 |  2.542e-03 | 4.070e-03 |   8.187e-03  |  1.609e+05  |    5.494e+05   
 85.2% | 000379520 |    0.0213148  |          | 6.782e+04|          |            |            |  1.657e-02 | 4.082e-03 |   2.140e-04  |  2.635e+05  |    5.493e+05   
 85.3% | 000380160 |    0.0349746  | 4.370e+04| 6.711e+04|          |  1.899e-02 |  5.632e-03 |  2.416e-03 | 3.992e-03 |   7.781e-03  |  1.575e+05  |    5.492e+05   
 85.5% | 000380800 |    0.0204467  |          | 6.914e+04|          |            |            |  1.593e-02 | 3.831e-03 |   1.801e-04  |  2.642e+05  |    5.492e+05   
 85.6% | 000381440 |    0.0347533  | 4.277e+04| 6.629e+04|          |  1.884e-02 |  4.341e-03 |  2.366e-03 | 3.962e-03 |   7.725e-03  |  1.524e+05  |    5.490e+05   
 85.8% | 000382080 |    0.0201659  |          | 6.853e+04|          |            |            |  1.575e-02 | 3.794e-03 |   1.808e-04  |  2.574e+05  |    5.490e+05   
 85.9% | 000382720 |    0.0348179  | 5.106e+04| 6.598e+04|          |  1.884e-02 |  5.643e-03 |  2.269e-03 | 4.800e-03 |   7.145e-03  |  1.461e+05  |    5.488e+05   
 86.1% | 000383360 |    0.0203406  |          | 6.573e+04|          |            |            |  1.598e-02 | 3.690e-03 |   1.779e-04  |  2.450e+05  |    5.488e+05   
 86.2% | 000384000 |    0.0335794  | 4.946e+04| 6.735e+04|          |  1.870e-02 |  4.348e-03 |  2.265e-03 | 3.952e-03 |   6.872e-03  |  1.454e+05  |    5.487e+05   
 86.4% | 000384640 |    0.0206694  |          | 6.864e+04|          |            |            |  1.632e-02 | 3.663e-03 |   1.995e-04  |  2.313e+05  |    5.486e+05   
 86.5% | 000385280 |    0.0338751  | 4.861e+04| 6.599e+04|          |  1.877e-02 |  5.582e-03 |  2.171e-03 | 4.687e-03 |   6.493e-03  |  1.382e+05  |    5.485e+05   
 86.6% | 000385920 |    0.0206793  |          | 6.786e+04|          |            |            |  1.643e-02 | 3.615e-03 |   1.836e-04  |  2.216e+05  |    5.484e+05   
 86.8% | 000386560 |    0.0326602  | 5.023e+04| 6.681e+04|          |  1.856e-02 |  4.398e-03 |  2.169e-03 | 3.761e-03 |   6.428e-03  |  1.374e+05  |    5.483e+05   
 86.9% | 000387200 |    0.0206100  |          | 6.804e+04|          |            |            |  1.651e-02 | 3.424e-03 |   1.796e-04  |  2.130e+05  |    5.482e+05   
 87.1% | 000387840 |    0.0323303  | 4.883e+04| 6.512e+04|          |  1.857e-02 |  5.570e-03 |  2.083e-03 | 3.981e-03 |   5.950e-03  |  1.328e+05  |    5.481e+05   
 87.2% | 000388480 |    0.0210770  |          | 6.759e+04|          |            |            |  1.709e-02 | 3.379e-03 |   1.753e-04  |  1.993e+05  |    5.480e+05   
 87.4% | 000389120 |    0.0316010  | 4.912e+04| 6.508e+04|          |  1.849e-02 |  4.427e-03 |  2.096e-03 | 3.317e-03 |   5.980e-03  |  1.299e+05  |    5.479e+05   
 87.5% | 000389760 |    0.0207868  |          | 6.595e+04|          |            |            |  1.684e-02 | 3.279e-03 |   1.830e-04  |  1.931e+05  |    5.478e+05   
 87.6% | 000390400 |    0.0316641  | 4.918e+04| 6.444e+04|          |  1.853e-02 |  5.625e-03 |  2.007e-03 | 4.051e-03 |   5.366e-03  |  1.239e+05  |    5.477e+05   
 87.8% | 000391040 |    0.0211466  |          | 6.721e+04|          |            |            |  1.715e-02 | 3.315e-03 |   1.808e-04  |  1.812e+05  |    5.476e+05   
 87.9% | 000391680 |    0.0307049  | 4.885e+04| 6.432e+04|          |  1.824e-02 |  4.541e-03 |  1.970e-03 | 3.293e-03 |   5.460e-03  |  1.219e+05  |    5.475e+05   
 88.1% | 000392320 |    0.0211184  |          | 6.657e+04|          |            |            |  1.710e-02 | 3.415e-03 |   1.542e-04  |  1.731e+05  |    5.474e+05   
 88.2% | 000392960 |    0.0303839  | 4.864e+04| 6.244e+04|          |  1.821e-02 |  5.530e-03 |  1.875e-03 | 3.541e-03 |   5.041e-03  |  1.174e+05  |    5.473e+05   
 88.4% | 000393600 |    0.0211997  |          | 6.545e+04|          |            |            |  1.753e-02 | 3.064e-03 |   1.626e-04  |  1.643e+05  |    5.472e+05   
 88.5% | 000394240 |    0.0294546  | 4.895e+04| 6.478e+04|          |  1.792e-02 |  4.570e-03 |  1.917e-03 | 3.145e-03 |   4.751e-03  |  1.153e+05  |    5.471e+05   
 88.6% | 000394880 |    0.0210514  |          | 6.532e+04|          |            |            |  1.722e-02 | 3.255e-03 |   1.499e-04  |  1.574e+05  |    5.470e+05   
 88.8% | 000395520 |    0.0294459  | 4.943e+04| 6.155e+04|          |  1.792e-02 |  5.318e-03 |  1.783e-03 | 3.473e-03 |   4.542e-03  |  1.097e+05  |    5.469e+05   
 88.9% | 000396160 |    0.0209895  |          | 6.460e+04|          |            |            |  1.730e-02 | 3.074e-03 |   1.468e-04  |  1.500e+05  |    5.469e+05   
 89.1% | 000396800 |    0.0287893  | 4.894e+04| 6.178e+04|          |  1.781e-02 |  4.522e-03 |  1.784e-03 | 3.095e-03 |   4.388e-03  |  1.066e+05  |    5.467e+05   
 89.2% | 000397440 |    0.0210188  |          | 6.565e+04|          |            |            |  1.722e-02 | 3.155e-03 |   1.366e-04  |  1.422e+05  |    5.467e+05   
 89.4% | 000398080 |    0.0280858  | 4.918e+04| 6.457e+04|          |  1.768e-02 |  5.396e-03 |  1.704e-03 | 3.390e-03 |   3.574e-03  |  1.036e+05  |    5.465e+05   
 89.5% | 000398720 |    0.0214684  |          | 6.549e+04|          |            |            |  1.811e-02 | 2.833e-03 |   1.382e-04  |  1.319e+05  |    5.465e+05   
 89.7% | 000399360 |    0.0275825  | 4.978e+04| 6.249e+04|          |  1.742e-02 |  4.558e-03 |  1.694e-03 | 2.983e-03 |   3.760e-03  |  9.991e+04  |    5.463e+05   
 89.8% | 000400000 |    0.0209850  |          | 6.581e+04|          |            |            |  1.750e-02 | 2.858e-03 |   1.536e-04  |  1.277e+05  |    5.463e+05   
 89.9% | 000400640 |    0.0275278  | 4.986e+04| 6.366e+04|          |  1.743e-02 |  5.181e-03 |  1.594e-03 | 3.638e-03 |   3.162e-03  |  9.466e+04  |    5.461e+05   
 90.1% | 000401280 |    0.0214200  |          | 6.614e+04|          |            |            |  1.811e-02 | 2.754e-03 |   1.525e-04  |  1.182e+05  |    5.461e+05   
 90.2% | 000401920 |    0.0264152  | 5.013e+04| 6.549e+04|          |  1.739e-02 |  4.598e-03 |  1.598e-03 | 2.710e-03 |   3.022e-03  |  9.313e+04  |    5.459e+05   
 90.4% | 000402560 |    0.0215746  |          | 6.636e+04|          |            |            |  1.811e-02 | 2.880e-03 |   1.302e-04  |  1.107e+05  |    5.459e+05   
 90.5% | 000403200 |    0.0262436  | 4.950e+04| 6.425e+04|          |  1.747e-02 |  5.310e-03 |  1.501e-03 | 2.985e-03 |   2.650e-03  |  8.835e+04  |    5.457e+05   
 90.7% | 000403840 |    0.0216001  |          | 6.565e+04|          |            |            |  1.839e-02 | 2.583e-03 |   1.290e-04  |  1.041e+05  |    5.457e+05   
 90.8% | 000404480 |    0.0257761  | 4.880e+04| 6.568e+04|          |  1.734e-02 |  4.525e-03 |  1.502e-03 | 2.737e-03 |   2.539e-03  |  8.462e+04  |    5.456e+05   
 90.9% | 000405120 |    0.0214497  |          | 6.439e+04|          |            |            |  1.839e-02 | 2.490e-03 |   1.290e-04  |  9.856e+04  |    5.455e+05   
 91.1% | 000405760 |    0.0257014  | 4.576e+04| 6.310e+04|          |  1.738e-02 |  5.158e-03 |  1.460e-03 | 3.011e-03 |   2.211e-03  |  7.969e+04  |    5.454e+05   
 91.2% | 000406400 |    0.0216997  |          | 6.331e+04|          |            |            |  1.865e-02 | 2.496e-03 |   1.147e-04  |  9.138e+04  |    5.453e+05   
 91.4% | 000407040 |    0.0252314  | 4.522e+04| 6.229e+04|          |  1.740e-02 |  4.527e-03 |  1.419e-03 | 2.451e-03 |   2.285e-03  |  7.606e+04  |    5.451e+05   
 91.5% | 000407680 |    0.0216666  |          | 6.517e+04|          |            |            |  1.866e-02 | 2.400e-03 |   1.150e-04  |  8.567e+04  |    5.451e+05   
 91.7% | 000408320 |    0.0249162  | 4.307e+04| 6.372e+04|          |  1.750e-02 |  5.331e-03 |  1.327e-03 | 2.621e-03 |   1.805e-03  |  7.201e+04  |    5.449e+05   
 91.8% | 000408960 |    0.0220017  |          | 6.286e+04|          |            |            |  1.913e-02 | 2.237e-03 |   1.186e-04  |  7.879e+04  |    5.449e+05   
 92.0% | 000409600 |    0.0245500  | 4.304e+04| 6.420e+04|          |  1.738e-02 |  4.571e-03 |  1.359e-03 | 2.481e-03 |   1.660e-03  |  6.817e+04  |    5.447e+05   
 92.1% | 000410240 |    0.0219812  |          | 6.483e+04|          |            |            |  1.904e-02 | 2.407e-03 |   1.077e-04  |  7.347e+04  |    5.446e+05   
 92.2% | 000410880 |    0.0242572  | 4.047e+04| 6.302e+04|          |  1.737e-02 |  5.216e-03 |  1.239e-03 | 2.582e-03 |   1.415e-03  |  6.420e+04  |    5.445e+05   
 92.4% | 000411520 |    0.0220881  |          | 6.100e+04|          |            |            |  1.932e-02 | 2.191e-03 |   1.037e-04  |  6.794e+04  |    5.444e+05   
 92.5% | 000412160 |    0.0239400  | 4.023e+04| 6.474e+04|          |  1.738e-02 |  4.575e-03 |  1.240e-03 | 2.390e-03 |   1.271e-03  |  6.036e+04  |    5.443e+05   
 92.7% | 000412800 |    0.0218391  |          | 5.927e+04|          |            |            |  1.915e-02 | 2.078e-03 |   1.028e-04  |  6.367e+04  |    5.442e+05   
 92.8% | 000413440 |    0.0238190  | 4.759e+04| 6.008e+04|          |  1.741e-02 |  5.329e-03 |  1.156e-03 | 2.486e-03 |   1.161e-03  |  5.614e+04  |    5.441e+05   
 93.0% | 000414080 |    0.0221284  |          | 5.946e+04|          |            |            |  1.954e-02 | 1.993e-03 |   1.077e-04  |  5.805e+04  |    5.440e+05   
 93.1% | 000414720 |    0.0230364  | 4.718e+04| 5.991e+04|          |  1.731e-02 |  4.559e-03 |  1.153e-03 | 1.813e-03 |   1.148e-03  |  5.354e+04  |    5.439e+05   
 93.2% | 000415360 |    0.0221346  |          | 5.885e+04|          |            |            |  1.968e-02 | 1.934e-03 |   1.082e-04  |  5.344e+04  |    5.438e+05   
 93.4% | 000416000 |    0.0229120  | 4.593e+04| 5.879e+04|          |  1.730e-02 |  5.256e-03 |  1.064e-03 | 2.073e-03 |   8.707e-04  |  4.948e+04  |    5.437e+05   
 93.5% | 000416640 |    0.0225012  |          | 5.823e+04|          |            |            |  1.999e-02 | 1.979e-03 |   8.702e-05  |  4.824e+04  |    5.436e+05   
 93.7% | 000417280 |    0.0223837  | 4.712e+04| 5.867e+04|          |  1.727e-02 |  4.594e-03 |  1.057e-03 | 1.615e-03 |   8.362e-04  |  4.638e+04  |    5.435e+05   
 93.8% | 000417920 |    0.0220728  |          | 5.906e+04|          |            |            |  1.978e-02 | 1.700e-03 |   9.616e-05  |  4.495e+04  |    5.434e+05   
 94.0% | 000418560 |    0.0222331  | 4.375e+04| 5.817e+04|          |  1.729e-02 |  5.351e-03 |  9.777e-04 | 1.806e-03 |   5.646e-04  |  4.260e+04  |    5.433e+05   
 94.1% | 000419200 |    0.0223063  |          | 5.825e+04|          |            |            |  2.013e-02 | 1.620e-03 |   8.442e-05  |  4.048e+04  |    5.432e+05   
 94.3% | 000419840 |    0.0218587  | 4.409e+04| 5.750e+04|          |  1.723e-02 |  4.589e-03 |  9.766e-04 | 1.506e-03 |   5.429e-04  |  3.934e+04  |    5.431e+05   
 94.4% | 000420480 |    0.0221784  |          | 5.667e+04|          |            |            |  1.984e-02 | 1.747e-03 |   7.646e-05  |  3.688e+04  |    5.430e+05   
 94.5% | 000421120 |    0.0215701  | 3.979e+04| 5.515e+04|          |  1.716e-02 |  5.263e-03 |  8.959e-04 | 1.577e-03 |   3.539e-04  |  3.603e+04  |    5.429e+05   
 94.7% | 000421760 |    0.0225587  |          | 5.703e+04|          |            |            |  2.038e-02 | 1.663e-03 |   7.775e-05  |  3.268e+04  |    5.428e+05   
 94.8% | 000422400 |    0.0211542  | 4.065e+04| 5.938e+04|          |  1.715e-02 |  4.519e-03 |  8.810e-04 | 1.292e-03 |   1.888e-04  |  3.302e+04  |    5.427e+05   
 95.0% | 000423040 |    0.0221877  |          | 6.156e+04|          |            |            |  2.015e-02 | 1.537e-03 |   6.842e-05  |  2.978e+04  |    5.426e+05   
 95.1% | 000423680 |    0.0211069  | 4.283e+04| 5.752e+04|          |  1.712e-02 |  5.273e-03 |  8.002e-04 | 1.543e-03 |   7.713e-05  |  2.957e+04  |    5.425e+05   
 95.3% | 000424320 |    0.0224594  |          | 5.761e+04|          |            |            |  2.038e-02 | 1.537e-03 |   6.655e-05  |  2.620e+04  |    5.424e+05   
 95.4% | 000424960 |    0.0209307  | 4.392e+04| 5.816e+04|          |  1.717e-02 |  4.525e-03 |  8.003e-04 | 1.236e-03 |   1.216e-04  |  2.646e+04  |    5.423e+05   
 95.5% | 000425600 |    0.0219461  |          | 6.083e+04|          |            |            |  2.006e-02 | 1.322e-03 |   6.184e-05  |  2.371e+04  |    5.422e+05   
 95.7% | 000426240 |    0.0207194  | 3.987e+04| 5.588e+04|          |  1.709e-02 |  5.170e-03 |  7.170e-04 | 1.275e-03 |   6.639e-05  |  2.354e+04  |    5.421e+05   
 95.8% | 000426880 |    0.0222863  |          | 5.609e+04|          |            |            |  2.045e-02 | 1.289e-03 |   6.621e-05  |  2.047e+04  |    5.420e+05   
 96.0% | 000427520 |    0.0205553  | 4.010e+04| 5.760e+04|          |  1.703e-02 |  4.537e-03 |  7.159e-04 | 1.130e-03 |   1.077e-04  |  2.072e+04  |    5.419e+05   
 96.1% | 000428160 |    0.0216266  |          | 5.439e+04|          |            |            |  1.982e-02 | 1.257e-03 |   5.255e-05  |  1.834e+04  |    5.418e+05   
 96.3% | 000428800 |    0.0202815  | 4.298e+04| 5.477e+04|          |  1.689e-02 |  5.062e-03 |  6.326e-04 | 1.119e-03 |   6.378e-05  |  1.816e+04  |    5.417e+05   
 96.4% | 000429440 |    0.0218570  |          | 5.473e+04|          |            |            |  2.016e-02 | 1.183e-03 |   5.917e-05  |  1.560e+04  |    5.416e+05   
 96.6% | 000430080 |    0.0198416  | 4.466e+04| 5.719e+04|          |  1.668e-02 |  4.526e-03 |  6.296e-04 | 8.447e-04 |   1.009e-04  |  1.586e+04  |    5.415e+05   
 96.7% | 000430720 |    0.0209416  |          | 5.328e+04|          |            |            |  1.936e-02 | 1.054e-03 |   5.755e-05  |  1.383e+04  |    5.414e+05   
 96.8% | 000431360 |    0.0198007  | 3.480e+04| 5.239e+04|          |  1.659e-02 |  4.801e-03 |  5.388e-04 | 1.080e-03 |   6.121e-05  |  1.341e+04  |    5.413e+05   
 97.0% | 000432000 |    0.0212748  |          | 5.267e+04|          |            |            |  1.977e-02 | 1.017e-03 |   5.336e-05  |  1.139e+04  |    5.412e+05   
 97.1% | 000432640 |    0.0197169  | 3.411e+04| 5.071e+04|          |  1.682e-02 |  4.630e-03 |  5.380e-04 | 7.037e-04 |   9.100e-05  |  1.118e+04  |    5.411e+05   
 97.3% | 000433280 |    0.0208060  |          | 5.400e+04|          |            |            |  1.932e-02 | 9.552e-04 |   4.391e-05  |  9.584e+03  |    5.410e+05   
 97.4% | 000433920 |    0.0194681  | 3.450e+04| 5.522e+04|          |  1.665e-02 |  4.984e-03 |  4.461e-04 | 7.879e-04 |   5.294e-05  |  9.219e+03  |    5.409e+05   
 97.6% | 000434560 |    0.0209664  |          | 5.399e+04|          |            |            |  1.961e-02 | 8.381e-04 |   4.428e-05  |  7.660e+03  |    5.408e+05   
 97.7% | 000435200 |    0.0192572  | 3.969e+04| 5.322e+04|          |  1.666e-02 |  4.613e-03 |  4.458e-04 | 5.592e-04 |   7.500e-05  |  7.414e+03  |    5.407e+05   
 97.8% | 000435840 |    0.0201753  |          | 5.075e+04|          |            |            |  1.890e-02 | 7.388e-04 |   4.344e-05  |  6.245e+03  |    5.406e+05   
 98.0% | 000436480 |    0.0190728  | 3.036e+04| 5.200e+04|          |  1.649e-02 |  4.921e-03 |  3.654e-04 | 6.837e-04 |   4.492e-05  |  5.782e+03  |    5.405e+05   
 98.1% | 000437120 |    0.0205845  |          | 5.020e+04|          |            |            |  1.936e-02 | 6.870e-04 |   4.034e-05  |  4.644e+03  |    5.404e+05   
 98.3% | 000437760 |    0.0189386  | 3.193e+04| 4.861e+04|          |  1.655e-02 |  4.555e-03 |  3.699e-04 | 4.322e-04 |   5.982e-05  |  4.328e+03  |    5.403e+05   
 98.4% | 000438400 |    0.0198960  |          | 4.078e+04|          |            |            |  1.882e-02 | 5.960e-04 |   3.733e-05  |  3.487e+03  |    5.402e+05   
 98.6% | 000439040 |    0.0186787  | 3.028e+04| 4.339e+04|          |  1.640e-02 |  4.864e-03 |  2.752e-04 | 4.955e-04 |   4.284e-05  |  3.097e+03  |    5.401e+05   
 98.7% | 000439680 |    0.0201999  |          | 4.300e+04|          |            |            |  1.924e-02 | 4.753e-04 |   3.482e-05  |  2.344e+03  |    5.400e+05   
 98.9% | 000440320 |    0.0192561  | 3.293e+04| 4.026e+04|          |  1.714e-02 |  4.558e-03 |  2.733e-04 | 2.901e-04 |   4.953e-05  |  1.969e+03  |    5.399e+05   
 99.0% | 000440960 |    0.0201811  |          | 3.433e+04|          |            |            |  1.918e-02 | 4.879e-04 |   3.110e-05  |  1.463e+03  |    5.398e+05   
 99.1% | 000441600 |    0.0190067  | 1.767e+04| 3.235e+04|          |  1.698e-02 |  5.791e-03 |  1.947e-04 | 3.412e-04 |   3.617e-05  |  1.168e+03  |    5.397e+05   
 99.3% | 000442240 |    0.0201138  |          | 3.284e+04|          |            |            |  1.926e-02 | 3.833e-04 |   3.073e-05  |  7.906e+02  |    5.396e+05   
 99.4% | 000442880 |    0.0179917  | 1.819e+04| 2.369e+04|          |  1.615e-02 |  4.617e-03 |  1.940e-04 | 1.505e-04 |   3.806e-05  |  5.924e+02  |    5.395e+05   
 99.6% | 000443520 |    0.0188449  |          | 0.000e+00|          |            |            |  1.802e-02 | 3.676e-04 |   3.123e-05  |  3.431e+02  |    5.394e+05   
 99.7% | 000444160 |    0.0176035  | 0.000e+00| 0.000e+00|          |  1.596e-02 |  1.548e-02 |  1.046e-04 | 2.240e-04 |   3.131e-05  |  1.886e+02  |    5.394e+05   
 99.9% | 000444800 |    0.0183603  |          | 0.000e+00|          |            |            |  1.777e-02 | 1.648e-04 |   3.028e-05  |  6.660e+01  |    5.393e+05   
Final Score:    5.3819e+05 GFLOPS 
Residual value = 0.000037950311707 (0x3f03e59ac7ffe9d9)
Residual Check: PASSED 
